"search-number","evaluation","evals-requested-so-far","number-of-cars*","mean_acceleration*","mean-deceleration*","max-patience*","distance-between-nodes*","number-of-lanes*","length-of-node*","cars-per-mile-mean*","sec-per-tick*","feet-per-unit*","node-power-output*","ev-density-percent*","crr*","electricity-cost*","cda*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","128","250","3","0.527","0.66","35","12","2","3","48","0.1","15","129","20","0.01","8","0.5","""1075267696""","4809.050904040427","4809.050904040427","4809.050904040427","0","4809.050904040427"
"1","129","250","3","0.527","0.66","35","12","2","3","48","0.1","15","129","20","0.01","8","0.5","""503973653""","7824.922734699998","7824.922734699998","7824.922734699998","0","7824.922734699998"
"1","130","250","3","0.527","0.66","35","12","2","3","48","0.1","15","129","20","0.01","8","0.5","""-1633281446""","8263.811403111045","8263.811403111045","8263.811403111045","0","8263.811403111045"
"1","131","250","3","0.527","0.66","35","34","2","1","48","0.1","15","193","20","0.01","8","0.5","""1875942728""","3682.0592759351425","3682.0592759351425","3682.0592759351425","0","3682.0592759351425"
"1","132","250","3","0.527","0.66","35","34","2","1","48","0.1","15","193","20","0.01","8","0.5","""1848884249""","1650.4694054648098","1650.4694054648098","1650.4694054648098","0","1650.4694054648098"
"1","133","250","3","0.527","0.66","35","34","2","1","48","0.1","15","193","20","0.01","8","0.5","""128028916""","2253.159763716436","2253.159763716436","2253.159763716436","0","2253.159763716436"
"1","134","250","3","0.527","0.66","35","34","2","1","48","0.1","15","193","20","0.01","8","0.5","""55248570""","1368.6246169283015","1368.6246169283015","1368.6246169283015","0","1368.6246169283015"
"1","135","250","3","0.527","0.66","35","34","2","1","48","0.1","15","193","20","0.01","8","0.5","""833118652""","1198.0161833365605","1198.0161833365605","1198.0161833365605","0","1198.0161833365605"
"1","136","250","3","0.527","0.66","35","12","2","3","48","0.1","15","112","20","0.01","8","0.5","""-1666890172""","4130.712781162243","4130.712781162243","4130.712781162243","0","4130.712781162243"
"1","137","250","3","0.527","0.66","35","12","2","3","48","0.1","15","112","20","0.01","8","0.5","""1574855615""","5949.598261350034","5949.598261350034","5949.598261350034","0","5949.598261350034"
"1","138","250","3","0.527","0.66","35","12","2","3","48","0.1","15","112","20","0.01","8","0.5","""-44002070""","4096.746666903122","4096.746666903122","4096.746666903122","0","4096.746666903122"
"1","139","250","3","0.527","0.66","35","12","2","3","48","0.1","15","112","20","0.01","8","0.5","""309909719""","8212.2518272896","8212.2518272896","8212.2518272896","0","8212.2518272896"
"1","140","250","3","0.527","0.66","35","12","2","3","48","0.1","15","112","20","0.01","8","0.5","""-972251332""","4134.233405394507","4134.233405394507","4134.233405394507","0","4134.233405394507"
"1","141","250","3","0.527","0.66","35","32","2","1","48","0.1","15","149","20","0.01","8","0.5","""2130879407""","2760.1898381727287","2760.1898381727287","2760.1898381727287","0","2760.1898381727287"
